Repo,StartPeriod,MidPeriod,EndPeriod,PrePeriodAvgChurn,PostPeriodAvgChurn,PrePeriodAvgCommits,PostPeriodAvgCommits,PrePeriodCommitters,PostPeriodCommitters,Day1Churn,Day2Churn,Day3Churn,Day4Churn,Day5Churn,Day6Churn,Day7Churn,Day8Churn,Day9Churn,Day10Churn,Day11Churn,Day12Churn,Day13Churn,Day14Churn,Day1Commits,Day2Commits,Day3Commits,Day4Commits,Day5Commits,Day6Commits,Day7Commits,Day8Commits,Day9Commits,Day10Commits,Day11Commits,Day12Commits,Day13Commits,Day14Commits,Day1Churn_Prior,Day2Churn_Prior,Day3Churn_Prior,Day4Churn_Prior,Day5Churn_Prior,Day6Churn_Prior,Day7Churn_Prior,Day8Churn_Prior,Day9Churn_Prior,Day10Churn_Prior,Day11Churn_Prior,Day12Churn_Prior,Day13Churn_Prior,Day14Churn_Prior,Day1Commits_Prior,Day2Commits_Prior,Day3Commits_Prior,Day4Commits_Prior,Day5Commits_Prior,Day6Commits_Prior,Day7Commits_Prior,Day8Commits_Prior,Day9Commits_Prior,Day10Commits_Prior,Day11Commits_Prior,Day12Commits_Prior,Day13Commits_Prior,Day14Commits_Prior
https://github.com/obsproject/obs-studio,2016-11-28,2017-02-01,2017-03-24,367.99097166975923,756.7865707543167,2.960332951799295,3.85263156457874,19.0,20.0,30.0,0.0,0.0,1.0,1545.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,0.0,0.0,1.0,10.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,-43.0,0.0,53.0,151.0,103.0,0.0,0.0,203.0,548.0,55.0,0.0,5.0,0.0,0.0,2.0,0.0,13.0,5.0,3.0,0.0,0.0,1.0,11.0,9.0,0.0
https://github.com/obsproject/obs-studio,2017-03-24,2017-04-09,2017-05-03,119.13731037229653,32.273610136334064,2.289843966518604,1.7325408687420285,19.0,20.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,73.0,0.0,1.0,995.0,27.0,0.0,0.0,24.0,0.0,204.0,0.0,252.0,4.0,0.0,3.0,0.0,1.0,8.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0
https://github.com/obsproject/obs-studio,2017-09-13,2017-10-26,2017-11-12,55.82894941885146,0.7179563173992918,1.6946001278902938,0.6581266242826842,22.0,23.0,2.0,0.0,0.0,-12.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,112.0,1.0,6.0,624.0,7.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0
https://github.com/obsproject/obs-studio,2017-11-12,2017-11-30,2017-12-21,818.1075516263871,57.81822060634878,2.313269628736681,2.6135119544503413,22.0,23.0,121.0,644.0,389.0,16.0,0.0,84.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,-3.0,9.0,6.0,16.0,9.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,127.0,574.0,13678.0,0.0,42.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,10.0,8.0,1.0,2.0
https://github.com/obsproject/obs-studio,2018-01-31,2018-02-15,2018-03-17,5.272403711125366,130.56895911766267,1.1862908350032075,2.0885643615312395,26.0,27.0,13.0,0.0,0.0,0.0,48.0,0.0,-1.0,0.0,0.0,3.0,45.0,48.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,3.0,7.0,2.0,1.0,2.0,0.0,0.0,0.0,-2.0,12.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
https://github.com/obsproject/obs-studio,2018-07-25,2018-08-08,2018-08-24,225.61783046263037,272.95154377201686,4.526283635824375,4.962755341309398,28.0,29.0,33.0,117.0,0.0,3.0,56.0,0.0,12.0,21.0,147.0,3914.0,2.0,8.0,0.0,0.0,1.0,5.0,4.0,1.0,4.0,0.0,8.0,5.0,13.0,21.0,3.0,7.0,0.0,0.0,0.0,0.0,25.0,0.0,1293.0,72.0,50.0,1184.0,23.0,0.0,42.0,544.0,1.0,5.0,0.0,0.0,7.0,0.0,3.0,6.0,10.0,9.0,7.0,0.0,5.0,8.0,4.0,2.0
https://github.com/obsproject/obs-studio,2019-05-03,2019-05-24,2019-07-05,133.8137610234063,102.62701122708681,3.2023806056883557,1.6614884501804295,26.0,27.0,2.0,0.0,0.0,-5.0,-3.0,81.0,57.0,86.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,4.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,8.0,542.0,-70.0,0.0,7.0,116.0,0.0,-56.0,-48.0,-2.0,2.0,5.0,-45.0,2.0,1.0,3.0,6.0,0.0,1.0,5.0,0.0,5.0,2.0,2.0,1.0,5.0,4.0
https://github.com/obsproject/obs-studio,2019-10-07,2019-10-25,2019-11-16,44.07513631777629,72.44200726655937,5.4413748540464555,2.1279261393753073,34.0,35.0,1.0,36.0,8.0,4.0,214.0,0.0,61.0,0.0,59.0,0.0,59.0,7.0,156.0,47.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,8.0,1.0,37.0,-6.0,57.0,231.0,124.0,-82.0,0.0,19.0,0.0,-6.0,44.0,35.0,0.0,51.0,11.0,7.0,1.0,19.0,14.0,3.0,0.0,2.0,0.0,1.0,10.0,3.0,0.0,2.0
https://github.com/obsproject/obs-studio,2020-10-10,2020-11-12,2020-12-18,409.6851942335566,39.12943405962504,2.5424250760633473,3.1046227166678912,18.0,19.0,167.0,1385.0,19.0,-4.0,1.0,-1465.0,-4.0,0.0,-16.0,2.0,10.0,13.0,2762.0,254.0,7.0,15.0,5.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,5.0,2.0,6.0,390.0,4731.0,4.0,935.0,6018.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,12.0,3.0,5.0,3.0,5.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0
https://github.com/Leaflet/Leaflet,2011-10-14,2011-11-22,2012-01-06,11.838555363088881,245.38901758541024,0.9046930954325564,1.4931490489712547,5.0,6.0,7.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,3.0,212.0,0.0,0.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
